dataset_id,file_code,NCBI_SRA_accession,NCBI_SRA_biosample,sample_code,DNA_RNA,fraction_name,sample_fixation,reads_total,reads_corrected_total,reads_corrected_photo,reads_final,project,cruise,station_id,date,depth_level,depth,elevation,substrate,latitude,longitude,site_name,country,oceanic_region,biome,vegetation,climate,bottom_depth,temperature,salinity,ice_coverage,Chla,NO3,NH4,PO4,Si,dataset_code,dataset_name,gene,gene_region,organelle,region,ecosystem,ecosystem_climate,substrate_type,label
1,ERR867840,ERR867840,,OSD157-1m-depth,DNA,total,,57813,57532,29733,,OSD,,157,2014-06-21,surface,1,,water,59.622,10.6282,ELLEIm2,,Skaggerak,,,,,18,26.115,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-157-surface-water
1,ERR867839,ERR867839,,OSD157-80m-depth,DNA,total,,19966,18653,859,,OSD,,157,2014-06-21,euphotic,80,,water,59.622,10.6282,ELLEIm2,,Skaggerak,,,,,11.5,34.7,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-157-euphotic-water
1,ERR867836,ERR867836,,OSD158,DNA,total,,14795,14188,3176,,OSD,,158,2014-06-21,surface,0,,water,37.4328,-25.19,Sao Miguel Azores II,,North Atlantic Ocean,,,,,19.2,35.7,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-158-surface-water
1,ERR867835,ERR867835,,OSD159,DNA,total,,19103,19017,5921,,OSD,,159,2014-06-21,surface,0,,water,48.359,-4.552,Brest-SOMLIT,,Celtic Sea,,,,,16,34.78,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-159-surface-water
1,ERR867866,ERR867866,,OSD15-50m-depth,DNA,total,,15841,15304,785,,OSD,,15,2014-06-21,euphotic,50,,water,43.6861,7.31567,Villefranche - SOMLIT,,Mediterranean Sea,,,,,16.0522,37.981,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-15-euphotic-water
1,ERR867865,ERR867865,,OSD15-surface,DNA,total,,34869,34633,2457,,OSD,,15,2014-06-21,surface,0,,water,43.6861,7.31567,Villefranche - SOMLIT,,Mediterranean Sea,,,,,21.778,37.9702,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-15-surface-water
1,ERR867833,ERR867833,,OSD162,DNA,total,,28271,28005,14291,,OSD,,162,2014-06-21,surface,0,,water,56.9631,-2.1031,Stonehaven,,North Sea,,,,,12.2,34.3163,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-162-surface-water
1,ERR867830,ERR867830,,OSD163,DNA,total,,20856,20649,13558,,OSD,,163,2014-06-21,surface,0,,water,58.957,-2.9726,Scapa,,North Sea,,,,,11.7,34.445,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-163-surface-water
1,ERR855788,ERR855788,,OSD164,DNA,total,,7182,6767,1859,,OSD,,164,2014-06-21,surface,0,,water,60.1433,-1.2825,Scalloway,,,,,,,12.2,35.1354,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-164-surface-water
1,ERR867828,ERR867828,,OSD165,DNA,total,,15251,14788,3759,,OSD,,165,2014-06-21,surface,0,,water,57.8498,-5.6495,Loch Ewe,,Inner Seas off the West Coast of Scotland,,,,,14.3,32.4453,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-165-surface-water
1,ERR867826,ERR867826,,OSD166,DNA,total,,24107,23969,9887,,OSD,,166,2014-06-21,surface,0,,water,43.4325,2.89966,Armintza,,Mediterranean Sea - Western Basin,,,,,17.88,35.05,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-166-surface-water
1,ERR867824,ERR867824,,OSD167,DNA,total,,26540,22235,16995,,OSD,,167,2014-06-21,surface,0,,water,65.7064,-18.1181,Eyafjordur_6,,Greenland Sea,,,,,11,1.1,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-167-surface-water
1,ERR867822,ERR867822,,OSD168,DNA,total,,71535,71138,12254,,OSD,,168,2014-06-21,surface,0,,water,38.4133,27.0342,IMST_izmir,,Aegean Sea,,,,,25.7352,38.301,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-168-surface-water
1,ERR867821,ERR867821,,OSD169,DNA,total,,25735,24919,4768,,OSD,,169,2014-06-21,surface,0,,water,51.7961,1.01296,"Brightlingsea Creek, Essex",,North Sea,,,,,18.5,35.2,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-169-surface-water
1,ERR867819,ERR867819,,OSD17,DNA,total,,29852,29818,9901,,OSD,,17,2014-06-21,surface,0,,water,51.4347,2.81087,VLIZ,,North Sea,,,,,16.6822,34.0252,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-17-surface-water
1,ERR867816,ERR867816,,OSD170,DNA,total,,69304,68326,24973,,OSD,,170,2014-06-21,surface,0,,water,51.2695,2.9047,130,,North Sea,,,,,18.6188,32.2575,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-170-surface-water
1,ERR867815,ERR867815,,OSD171,DNA,total,,39370,39291,15593,,OSD,,171,2014-06-21,surface,0,,water,51.3073,2.84933,230,,North Sea,,,,,18.2617,32.8054,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-171-surface-water
1,ERR867811,ERR867811,,OSD173,DNA,total,,57617,57341,17480,,OSD,,173,2014-06-21,surface,0,,water,51.441,3.13995,710,,North Sea,,,,,18.1816,33.1261,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-173-surface-water
1,ERR867808,ERR867808,,OSD174,DNA,total,,67874,67681,12351,,OSD,,174,2014-06-21,surface,0,,water,51.4716,3.05917,780,,North Sea,,,,,17.9425,33.3739,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-174-surface-water
1,ERR867807,ERR867807,,OSD175,DNA,total,,34442,34375,5052,,OSD,,175,2014-06-21,surface,0,,water,51.3348,2.50215,ZG02,,North Sea,,,,,17.2187,34.2852,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-175-surface-water
1,ERR867805,ERR867805,,OSD176,DNA,total,,53660,53561,7439,,OSD,,176,2014-06-21,surface,0,,water,51.2777,2.6135,215,,North Sea,,,,,18.1228,33.3699,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-176-surface-water
1,ERR867802,ERR867802,,OSD177,DNA,total,,57238,57108,4925,,OSD,,177,2014-06-21,surface,0,,water,51.1857,2.70167,120,,North Sea,,,,,18.7362,32.5834,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-177-surface-water
1,ERR867800,ERR867800,,OSD178,DNA,total,,72669,72172,12413,,OSD,,178,2014-06-21,surface,0,,water,51.5803,2.7897,435,,North Sea,,,,,16.7589,34.4964,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-178-surface-water
1,ERR867799,ERR867799,,OSD18,DNA,total,,18131,17586,1083,,OSD,,18,2014-06-21,surface,0,,water,35.3637,33.2896,Kyrenia,,Mediterranean Sea - Eastern Basin,,,,,20.7,38.5,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-18-surface-water
1,ERR867796,ERR867796,,OSD182,DNA,total,,35386,35280,5953,,OSD,,182,2014-06-21,surface,0,,water,51.4584,2.35047,W08,,North Sea,,,,,15.7139,34.9975,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-182-surface-water
1,ERR867794,ERR867794,,OSD183,DNA,total,,53813,53019,15361,,OSD,,183,2014-06-21,surface,0,,water,51.7483,2.698,W09,,North Sea,,,,,15.8014,35.0087,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-183-surface-water
1,ERR867793,ERR867793,,OSD184,DNA,total,,49391,49235,7756,,OSD,,184,2014-06-21,surface,0,,water,51.6829,2.4152,W10,,North Sea,,,,,15.8336,35.033,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-184-surface-water
1,ERR867790,ERR867790,,OSD185,DNA,total,,66781,66482,15244,,OSD,,185,2014-06-21,surface,0,,water,51.4816,2.45148,421,,North Sea,,,,,16.1087,34.8998,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-185-surface-water
1,ERR867789,ERR867789,,OSD186,DNA,total,,24053,23406,4758,,OSD,,186,2014-06-21,surface,0,,water,38.8855,-76.5416,SERC Rhode River Maryland,,North Atlantic Ocean,,,,,26.8,7.2,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-186-surface-water
1,ERR867785,ERR867785,,OSD19,DNA,total,,17558,17182,1157,,OSD,,19,2014-06-21,surface,0,,water,35,33,Famagusta,,Mediterranean Sea - Eastern Basin,,,,,29,39.1,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-19-surface-water
1,ERR867780,ERR867780,,OSD2,DNA,total,,41825,41785,12724,,OSD,,2,2014-06-21,surface,0,,water,48.7778,-3.9375,Roscoff - SOMLIT,,English Channel,,,,,14.38,35.128,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-2-surface-water
1,ERR867779,ERR867779,,OSD20-20m-depth,DNA,total,,59375,58989,2072,,OSD,,20,2014-06-21,euphotic,20,,water,64.2083,-22.015,Faxafloi,,North Atlantic Ocean,,,,,11,31.2,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-20-euphotic-water
1,ERR867777,ERR867777,,OSD20-surface,DNA,total,,12788,12727,459,,OSD,,20,2014-06-21,surface,0,,water,64.2083,-22.015,Faxafloi,,North Atlantic Ocean,,,,,11,31.2,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-20-surface-water
1,ERR867774,ERR867774,,OSD21,DNA,total,,15285,14657,743,,OSD,,21,2014-06-21,surface,0,,water,45.08,13.61,Croatia,,Adriatic Sea,,,,,19.5,37.1,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-21-surface-water
1,ERR867773,ERR867773,,OSD22,DNA,total,,54967,54364,8691,,OSD,,22,2014-06-21,surface,0,,water,43.2264,5.74583,Marseille Solemio SOMLIT,,Mediterranean Sea - Western Basin,,,,,21.9952,38.0871,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-22-surface-water
1,ERR867771,ERR867771,,OSD24,DNA,total,,11792,11610,3993,,OSD,,24,2014-06-21,surface,0,,water,35.1927,-2.88005,Marchica,,Alboran Sea,,,,,26.5,36,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-24-surface-water
1,ERR867769,ERR867769,,OSD25,DNA,total,,23401,22919,964,,OSD,,25,2014-06-21,surface,0,,water,35.0864,-2.21466,Saidia Rocher,,Alboran Sea,,,,,23.1,30,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-25-surface-water
1,ERR867766,ERR867766,,OSD26,DNA,total,,31742,27348,15300,,OSD,,26,2014-06-21,surface,0,,water,35.82,-5.75,Tangier,,Strait of Gibraltar,,,,,28,34.19,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-26-surface-water
1,ERR867765,ERR867765,,OSD28,DNA,total,,9606,7992,1101,,OSD,,28,2014-06-21,surface,0,,water,16.8026,-88.0816,Belize,,Caribbean Sea,,,,,29.5,35,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-28-surface-water
1,ERR867763,ERR867763,,OSD29,DNA,total,,24810,23483,3634,,OSD,,29,2014-06-21,surface,0,,water,27.4694,-80.2834,Florida,,North Atlantic Ocean,,,,,26.9,35.7,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-29-surface-water
1,ERR867761,ERR867761,,OSD3,DNA,total,,39575,39455,18362,,OSD,,3,2014-06-21,surface,0,,water,54.1819,7.9,Helgoland,,North Sea,,,,,14,32.591,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-3-surface-water
1,ERR867759,ERR867759,,OSD30,DNA,total,,47074,46587,5187,,OSD,,30,2014-06-21,surface,0,,water,59.8822,23.2538,TvÃ¤rminne,,Gulf of Finland,,,,,10.5,5.63,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-30-surface-water
1,ERR867753,ERR867753,,OSD34,DNA,total,,13750,12972,7194,,OSD,,34,2014-06-21,surface,0,,water,31.216,29.966,Alexandria,,Mediterranean Sea - Eastern Basin,,,,,27,36,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-34-surface-water
1,ERR867751,ERR867751,,OSD35,DNA,total,,37793,37147,13174,,OSD,,35,2014-06-21,surface,0,,water,38.6792,-76.1742,Cheasapeake Bay,,North Atlantic Ocean,,,,,26.32,8.97,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-35-surface-water
1,ERR867749,ERR867749,,OSD36,DNA,total,,31883,31021,19394,,OSD,,36,2014-06-21,surface,0,,water,39.3322,-75.4699,Delaware,,North Atlantic Ocean,,,,,23.55,7.42,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-36-surface-water
1,ERR867747,ERR867747,,OSD37,DNA,total,,42011,41510,26423,,OSD,,37,2014-06-21,surface,0,,water,26.1029,-80.0931,Port Everglades,,North Atlantic Ocean,,,,,27.7,33.82,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-37-surface-water
1,ERR867745,ERR867745,,OSD38,DNA,total,,31453,30076,5092,,OSD,,38,2014-06-21,surface,0,,water,24.7449,-80.7838,Long Key,,North Atlantic Ocean,,,,,29.6,36.25,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-38-surface-water
1,ERR867743,ERR867743,,OSD39,DNA,total,,13042,12975,11443,,OSD,,39,2014-06-21,surface,0,,water,32.7524,-79.8995,Charleston Harbor,,,,,,,31.3,24.3,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-39-surface-water
1,ERR867741,ERR867741,,OSD4,DNA,total,,44577,44287,6459,,OSD,,4,2014-06-21,surface,0,,water,40.808,14.25,LTER-MC,,Tyrrhenian Sea,,,,,23.3,36.88,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-4-surface-water
1,ERR867740,ERR867740,,OSD41,DNA,total,,29921,29666,7225,,OSD,,41,2014-06-21,surface,0,,water,48.0405,-123.026,Sequim Bay Park,,The Coastal Waters of Southeast Alaska and British Columbia,,,,,15.9,24.73,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-41-surface-water
1,ERR867738,ERR867738,,OSD42,DNA,total,,21886,21560,95,,OSD,,42,2014-06-21,surface,0,,water,38.2686,15.6371,Faro Lake,,Tyrrhenian Sea,,,,,20,36.8,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-42-surface-water
1,ERR867735,ERR867735,,OSD43,DNA,total,,21956,21589,4877,,OSD,,43,2014-06-21,surface,0,,water,32.867,-117.257,SIO Pier,,North Pacific Ocean,,,,,20.04,33.54,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-43-surface-water
1,ERR867733,ERR867733,,OSD45,DNA,total,,22841,21949,9615,,OSD,,45,2014-06-21,surface,0,,water,27.6158,-82.7259,Tampa Bay,,Gulf of Mexico,,,,,31.2,33.84,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-45-surface-water
1,ERR867731,ERR867731,,OSD46,DNA,total,,2473,2422,1871,,OSD,,46,2014-06-21,surface,0,,water,30.2484,-88.7483,Horn Island,,Gulf of Mexico,,,,,29.8,17.5,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-46-surface-water
1,ERR867730,ERR867730,,OSD47,DNA,total,,41789,40677,33180,,OSD,,47,2014-06-21,surface,0,,water,45.502,12.4176,Venice Lagoon,,Adriatic Sea,,,,,25.3,27.42,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-47-surface-water
1,ERR867728,ERR867728,,OSD48,DNA,total,,19314,19223,3954,,OSD,,48,2014-06-21,surface,0,,water,45.4125,12.5265,Venice Gulf,,Adriatic Sea,,,,,22.2,33.14,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-48-surface-water
1,ERR867726,ERR867726,,OSD49,DNA,total,,32344,32170,5407,,OSD,,49,2014-06-21,surface,0,,water,45.3256,13.3319,Vida,,Adriatic Sea,,,,,22,34,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-49-surface-water
1,ERR867719,ERR867719,,OSD50,DNA,total,,24704,24612,11394,,OSD,,50,2014-06-21,surface,0,,water,43.3333,-1.925,Pasaia,,Bay of Biscay,,,,,20,34.3,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-50-surface-water
1,ERR867717,ERR867717,,OSD51,DNA,total,,21573,21036,5938,,OSD,,51,2014-06-21,surface,0,,water,9.3485,-82.266,Bocas del Toro,,Caribbean Sea,,,,,29.1,34.6,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-51-surface-water
1,ERR867716,ERR867716,,OSD52,DNA,total,,17016,15751,1578,,OSD,,52,2014-06-21,surface,0,,water,33.9126,27.0253,Abu Hashish,,Mediterranean Sea - Eastern Basin,,,,,27,38.33,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-52-surface-water
1,ERR867714,ERR867714,,OSD53,DNA,total,,14277,11718,3918,,OSD,,53,2014-06-21,surface,0,,water,33.907,27.0415,Ras Disha,,Mediterranean Sea - Eastern Basin,,,,,27.28333333,38.352,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-53-surface-water
1,ERR867712,ERR867712,,OSD54,DNA,total,,39710,39452,22372,,OSD,,54,2014-06-21,surface,0,,water,43.8444,-69.6409,Maine Booth Bay,,North Atlantic Ocean,,,,,11.9,31,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-54-surface-water
1,ERR867709,ERR867709,,OSD55,DNA,total,,35624,35497,22330,,OSD,,55,2014-06-21,surface,0,,water,43.8604,-69.5781,Maine Damariscotta River,,North Atlantic Ocean,,,,,12.5,32,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-55-surface-water
1,ERR867708,ERR867708,,OSD56,DNA,total,,33875,33426,19474,,OSD,,56,2014-06-21,surface,0,,water,21.2888,-156.864,Hawaii Kakaako,,North Pacific Ocean,,,,,26.06,35,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-56-surface-water
1,ERR867706,ERR867706,,OSD57,DNA,total,,34081,32155,13133,,OSD,,57,2014-06-21,surface,0,,water,21.2866,-157.844,Hawaii Oahu,,North Pacific Ocean,,,,,27.58,34,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-57-surface-water
1,ERR867704,ERR867704,,OSD58,DNA,total,,54035,52791,30633,,OSD,,58,2014-06-21,surface,0,,water,34.7181,-76.6707,PICO,,North Atlantic Ocean,,,,,25.8,35.8,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-58-surface-water
1,ERR867723,ERR867723,,OSD5-1m-depth,DNA,total,,24425,24153,1034,,OSD,,5,2014-06-21,surface,1,,water,35.661,24.99,Crete,,Aegean Sea,,,,,24.46,39.29,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-5-surface-water
1,ERR867721,ERR867721,,OSD5-75m-depth,DNA,total,,35803,34608,2029,,OSD,,5,2014-06-21,euphotic,75,,water,35.661,24.99,Crete,,Aegean Sea,,,,,16.87,39.23,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-5-euphotic-water
1,ERR867702,ERR867702,,OSD6,DNA,total,,26345,26099,2698,,OSD,,6,2014-06-21,surface,0,,water,41.6666,2.8,Blanes,,Balearic Sea,,,,,20.66,37.83,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-6-surface-water
1,ERR867699,ERR867699,,OSD60,DNA,total,,41120,39960,21260,,OSD,,60,2014-06-21,surface,0,,water,33.3231,-79.1676,South Carolina 2 - North Inlet,,North Atlantic Ocean,,,,,27.77,35.13,,,,,,,OSD_2014_V4_LGC,Ocean Sampling Day - 2014 - V4 LGC,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,1-OSD_2014_V4_LGC-60-surface-water
